lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
5.00E-05,0.277960479,0.112154864,0.002202692,0.163602918,23.05538177,0.013647525,0,50:15.1,,
5.00E-05,0.275421917,0.117224388,0.002335396,0.155862138,21.66696739,0.013608028,0,50:45.6,,
5.00E-05,0.281416476,0.118903749,0.002261073,0.160251647,21.85909081,0.013553367,0,51:16.2,,
5.00E-05,0.275577158,0.116724923,0.002170925,0.156681314,22.6069603,0.013448348,0,51:46.9,,
5.00E-05,0.276387811,0.114524104,0.002218026,0.159645692,22.40064621,0.013375648,0,52:17.4,,
5.00E-05,0.278512299,0.12082807,0.002115721,0.155568495,21.98653221,0.013355176,0,52:47.9,,
5.00E-05,0.29425174,0.121016696,0.002137867,0.171097189,22.21912193,0.013288477,0,53:18.5,,
5.00E-05,0.281492859,0.108865924,0.002220072,0.170406863,23.10131073,0.013259279,0,53:49.1,,
5.00E-05,0.278763205,0.111473024,0.002044539,0.165245652,22.77568817,0.013222464,0,54:19.7,,
5.00E-05,0.280687928,0.11287301,0.002301653,0.165513262,22.81813049,0.013171108,0,54:50.2,,
5.00E-05,0.267061412,0.111033328,0.002342677,0.153685406,23.45994949,0.013099349,0,55:20.7,,
5.00E-05,0.285082966,0.126984239,0.002228441,0.155870289,21.48376846,0.013063856,0,55:51.3,,
5.00E-05,0.280159801,0.116780408,0.00207493,0.161304474,22.45574188,0.013088573,0,56:21.8,,
5.00E-05,0.270307422,0.116694599,0.002228376,0.151384443,22.33382988,0.013043565,0,56:52.4,,
5.00E-05,0.291340023,0.109690256,0.002055455,0.179594323,22.95998573,0.01301979,0,57:22.9,,
5.00E-05,0.284612805,0.117657021,0.002034295,0.164921492,22.29887962,0.013016582,0,57:53.6,,
5.00E-05,0.268344283,0.113305159,0.002109964,0.152929172,22.72481728,0.012975897,0,58:24.1,,
5.00E-05,0.275287628,0.113213085,0.002171063,0.159903467,22.32710266,0.01296581,0,58:54.8,,
5.00E-05,0.273189068,0.119551182,0.00214049,0.151497409,21.6713562,0.012971307,0,59:25.4,,
5.00E-05,0.285248041,0.119516723,0.002272452,0.163458854,21.77496719,0.012967633,0,59:58.1,,
5.00E-05,0.275666833,0.115173623,0.002169617,0.158323586,22.85547447,0.012960128,0,00:28.6,,
5.00E-05,0.273985177,0.106625386,0.002024666,0.165335134,23.42766571,0.012937012,0,00:59.1,,
5.00E-05,0.291253269,0.116030663,0.002320514,0.172902092,22.43864822,0.012989311,0,01:29.6,,
5.00E-05,0.283444643,0.112992793,0.002240246,0.168211609,22.21129227,0.0130719,0,02:00.2,,
5.00E-05,0.279732645,0.111355171,0.002293641,0.166083843,23.04459381,0.013072637,0,02:39.8,,
,,,,,,,0,03:01.4,0.936237574,14.42174149
5.00E-05,0.28058815,0.114882015,0.002493995,0.163212135,22.53744507,0.013099638,0,03:32.7,,
5.00E-05,0.287814319,0.122349098,0.002377876,0.163087353,21.59513092,0.01312618,0,04:03.2,,
5.00E-05,0.26945129,0.114514627,0.002330364,0.152606308,22.20636177,0.013160743,0,04:33.7,,
5.00E-05,0.274218947,0.115234427,0.002112553,0.15687196,22.00568008,0.013154369,0,05:04.2,,
5.00E-05,0.273223191,0.114393979,0.00216128,0.156667933,22.96362686,0.013182664,0,05:34.8,,
5.00E-05,0.268209398,0.1075918,0.002224864,0.158392727,23.25542068,0.013197361,0,06:05.2,,
5.00E-05,0.279128879,0.117119461,0.002190338,0.159819081,22.52581024,0.013192097,0,06:35.9,,
5.00E-05,0.280690938,0.119458005,0.002174611,0.159058318,21.79813004,0.013233653,0,07:06.4,,
5.00E-05,0.2919617,0.116780147,0.002090636,0.17309092,22.65806198,0.013223221,0,07:36.9,,
5.00E-05,0.25793156,0.107156038,0.002077392,0.148698136,23.58396912,0.013223845,0,08:07.4,,
5.00E-05,0.267116398,0.113335446,0.001978106,0.151802838,22.63393021,0.013217723,0,08:38.0,,
5.00E-05,0.272805065,0.119253561,0.002052952,0.151498541,21.55511665,0.013223964,0,09:08.4,,
5.00E-05,0.287598878,0.121405557,0.002022773,0.164170548,22.30965805,0.013205181,0,09:39.0,,
5.00E-05,0.289502472,0.121939927,0.001925608,0.165636927,21.70274925,0.013206333,0,10:09.5,,
5.00E-05,0.287336767,0.119741067,0.001964557,0.16563116,22.1728096,0.013241922,0,10:40.1,,
5.00E-05,0.277958691,0.115976274,0.001833537,0.160148874,22.16095924,0.013260424,0,11:10.6,,
5.00E-05,0.284707278,0.121048436,0.002061313,0.161597535,22.10987854,0.013244682,0,11:41.1,,
5.00E-05,0.262630373,0.111566544,0.00191573,0.149148107,22.92029953,0.013237107,0,12:11.7,,
5.00E-05,0.271621168,0.118098766,0.00189119,0.151631206,22.04325485,0.013210679,0,12:42.1,,
5.00E-05,0.28866303,0.112244517,0.001770599,0.174647912,22.88437843,0.013220402,0,13:12.6,,
5.00E-05,0.270645618,0.103550859,0.001841771,0.165252998,23.68860626,0.013218896,0,13:43.2,,
5.00E-05,0.26218304,0.107114777,0.001704257,0.153364018,22.57616425,0.013196588,0,14:13.7,,
5.00E-05,0.283919275,0.112241112,0.0018544,0.169823766,22.77860451,0.013173213,0,14:44.3,,
5.00E-05,0.282450646,0.118321389,0.001987712,0.162141547,21.98524857,0.0132045,0,15:14.8,,
5.00E-05,0.275011957,0.111667261,0.00172901,0.1616157,22.91440201,0.013234941,0,15:45.5,,
5.00E-05,0.287694454,0.12834236,0.001933246,0.157418847,21.22639847,0.013237257,0,16:16.0,,
5.00E-05,0.254225194,0.104835242,0.001626644,0.147763297,23.7074852,0.013272063,0,16:46.6,,
5.00E-05,0.283937991,0.119250402,0.001766774,0.162920803,22.41823959,0.013253963,0,17:17.0,,
5.00E-05,0.293713391,0.115549982,0.00169481,0.176468596,22.1710968,0.013212663,0,17:47.5,,
5.00E-05,0.26288715,0.105413847,0.001805275,0.155668035,23.46252823,0.013195186,0,18:18.0,,
5.00E-05,0.278917491,0.121089406,0.001805598,0.156022489,22.17442322,0.01316844,0,18:48.5,,
5.00E-05,0.273317367,0.107596725,0.001704822,0.164015815,22.76119995,0.013163324,0,19:21.3,,
5.00E-05,0.269656181,0.10932371,0.001667421,0.158665046,23.16883469,0.01313527,0,19:52.0,,
5.00E-05,0.290858507,0.119708568,0.001791055,0.169358894,22.17466354,0.013136066,0,20:22.6,,
5.00E-05,0.287726104,0.120241456,0.001794809,0.165689856,21.91937447,0.013139286,0,20:53.2,,
5.00E-05,0.254427493,0.105156332,0.001564899,0.147706255,23.69350815,0.013132441,0,21:23.6,,
5.00E-05,0.289415181,0.117840126,0.001633495,0.169941574,22.61663246,0.013143504,0,21:54.2,,
5.00E-05,0.260259241,0.106036104,0.001642773,0.152580366,23.47232628,0.013136499,0,22:24.6,,
5.00E-05,0.287145764,0.108293198,0.001740719,0.177111849,23.20715141,0.013115206,0,22:55.2,,
5.00E-05,0.282958299,0.116829373,0.001780015,0.164348915,21.87481117,0.013111073,0,23:25.7,,
5.00E-05,0.257976174,0.106535666,0.001701218,0.14973928,23.27619362,0.013135803,0,23:56.5,,
5.00E-05,0.268734783,0.11274948,0.00170427,0.154281035,22.42478371,0.01312797,0,24:27.0,,
5.00E-05,0.269189656,0.113878131,0.001726652,0.153584883,22.73573303,0.013150374,0,24:57.6,,
5.00E-05,0.284981787,0.11370942,0.001760183,0.169512197,22.53271294,0.013168088,0,25:28.1,,
5.00E-05,0.282311141,0.114674278,0.001662511,0.165974334,21.63639069,0.013175224,0,25:58.6,,
5.00E-05,0.259500533,0.102700412,0.001656256,0.155143872,23.69529343,0.01313556,0,26:29.0,,
5.00E-05,0.259679347,0.1055393,0.001645776,0.152494267,23.14465332,0.013138565,0,26:59.7,,
5.00E-05,0.287730813,0.123617686,0.001718289,0.162394822,21.45115662,0.013112373,0,27:30.1,,
5.00E-05,0.282674551,0.121580027,0.001614528,0.159479991,21.45714188,0.013099374,0,28:00.7,,
5.00E-05,0.268709362,0.112737268,0.001636354,0.154335752,21.60256958,0.01310013,0,28:31.3,,
5.00E-05,0.272457272,0.11664737,0.001512081,0.154297829,22.06674957,0.013085141,0,29:01.9,,
5.00E-05,0.276333839,0.112206094,0.001414801,0.162712947,22.93452072,0.01301933,0,29:32.4,,
5.00E-05,0.271185845,0.113429546,0.001566284,0.156190023,22.37757874,0.013014346,0,30:02.9,,
5.00E-05,0.272155613,0.1145638,0.001611618,0.1559802,22.72289658,0.013020914,0,30:33.4,,
5.00E-05,0.265799165,0.104491524,0.001660821,0.159646809,23.04422379,0.013020431,0,31:04.0,,
5.00E-05,0.273879856,0.115733944,0.001712277,0.156433627,22.44216728,0.012975818,0,31:34.6,,
5.00E-05,0.269531935,0.109093502,0.001612935,0.158825502,23.54451752,0.012974091,0,32:05.1,,
5.00E-05,0.274512589,0.11624182,0.001568858,0.156701908,22.16394806,0.012946387,0,32:35.6,,
5.00E-05,0.283558458,0.121171303,0.001584037,0.160803109,21.63395882,0.012942621,0,33:06.1,,
5.00E-05,0.279770195,0.117856793,0.001594455,0.160318956,21.60464478,0.012929851,0,33:36.7,,
5.00E-05,0.253273904,0.106826864,0.001563639,0.144883409,22.92689323,0.012906561,0,34:07.3,,
5.00E-05,0.269224763,0.108021028,0.00156624,0.159637481,22.85660553,0.01287456,0,34:37.8,,
5.00E-05,0.264965862,0.111264743,0.001685242,0.15201588,23.04920197,0.012868155,0,35:08.4,,
5.00E-05,0.262756914,0.109119274,0.001586967,0.152050674,23.25073433,0.012883627,0,35:38.9,,
5.00E-05,0.276284933,0.116744198,0.001445131,0.158095598,22.35007095,0.012902304,0,36:09.5,,
5.00E-05,0.27959913,0.111856975,0.001661144,0.166080996,23.13681602,0.012872186,0,36:40.0,,
5.00E-05,0.275940657,0.104384735,0.001515612,0.170040295,23.37439537,0.012863149,0,37:10.6,,
5.00E-05,0.281988174,0.113357455,0.001682961,0.166947767,22.89736748,0.012858132,0,37:41.2,,
5.00E-05,0.272050947,0.107645676,0.001494264,0.162910998,23.53444099,0.012857304,0,38:13.8,,
5.00E-05,0.281812966,0.121702671,0.001638006,0.1584723,22.0268364,0.012851451,0,38:44.3,,
5.00E-05,0.276732147,0.115255848,0.001527077,0.159949228,22.19403076,0.012898741,0,39:14.9,,
5.00E-05,0.277092487,0.112272881,0.001507506,0.163312107,22.85983849,0.012897924,0,39:45.3,,
5.00E-05,0.273901701,0.107550658,0.001763031,0.164588019,22.8211937,0.012864044,0,40:15.9,,
5.00E-05,0.264259577,0.10906785,0.001515737,0.153676003,22.54548264,0.012867663,0,40:46.4,,
5.00E-05,0.284437895,0.111402072,0.001567859,0.171467975,22.99864769,0.012846396,0,41:16.9,,
5.00E-05,0.255030066,0.107470453,0.00148175,0.146077856,22.88006783,0.012849661,0,41:47.4,,
5.00E-05,0.263844252,0.108587794,0.001665154,0.15359132,23.14367294,0.012835778,0,42:18.0,,
5.00E-05,0.274733245,0.11048504,0.001434111,0.162814096,22.08158684,0.012831673,0,42:48.5,,
5.00E-05,0.271261752,0.112363048,0.001603118,0.1572956,22.55254364,0.012806037,0,43:19.0,,
5.00E-05,0.274130702,0.113410816,0.001614031,0.159105852,22.44911575,0.012817239,0,43:49.5,,
5.00E-05,0.265533686,0.115325607,0.001686586,0.148521483,22.16900635,0.012812871,0,44:20.3,,
5.00E-05,0.268821061,0.107050776,0.001681233,0.160089046,23.1601944,0.012747111,0,44:50.9,,
5.00E-05,0.271784842,0.115243711,0.00157381,0.154967308,22.29986572,0.012720856,0,45:21.5,,
5.00E-05,0.269779116,0.112560511,0.001479011,0.155739591,22.60730553,0.012699207,0,45:51.9,,
5.00E-05,0.259083539,0.104907498,0.001550427,0.15262562,23.5963707,0.012678448,0,46:22.6,,
5.00E-05,0.271492362,0.108875647,0.001505075,0.161111653,22.96475983,0.012679706,0,46:53.1,,
5.00E-05,0.273188472,0.110973008,0.001650784,0.160564676,22.7816124,0.012670211,0,47:23.7,,
5.00E-05,0.273015738,0.116156682,0.001565667,0.155293405,22.53726959,0.012642045,0,47:54.4,,
5.00E-05,0.254571855,0.106664486,0.001536686,0.146370694,23.41153145,0.012635482,0,48:25.0,,
5.00E-05,0.284997702,0.119025655,0.001531681,0.164440379,21.89195824,0.012630862,0,48:55.5,,
5.00E-05,0.286810786,0.122564405,0.001470988,0.162775397,21.61812782,0.012615478,0,49:26.1,,
5.00E-05,0.266966879,0.113157086,0.001530082,0.15227972,22.3759346,0.01260508,0,49:56.6,,
5.00E-05,0.267962188,0.115296789,0.001443629,0.151221767,22.10062218,0.012602172,0,50:27.2,,
5.00E-05,0.282717049,0.117023066,0.001601373,0.164092615,22.37916756,0.012575489,0,50:57.7,,
5.00E-05,0.273461342,0.11169526,0.001512069,0.160254017,22.68998146,0.012553101,0,51:28.2,,
5.00E-05,0.279464513,0.112940259,0.001504152,0.165020093,22.22032738,0.01251923,0,51:58.8,,
5.00E-05,0.279328704,0.119690709,0.001602413,0.158035576,21.8416996,0.012517248,0,52:29.3,,
5.00E-05,0.289854467,0.114204198,0.001472625,0.174177632,22.37490463,0.012527381,0,52:59.8,,
5.00E-05,0.281760186,0.114368327,0.001526627,0.165865242,22.73732948,0.012518688,0,53:30.4,,
5.00E-05,0.267937303,0.111404069,0.001466148,0.155067071,22.66227341,0.012531403,0,54:10.7,,
5.00E-05,0.280470729,0.116462037,0.001450496,0.162558183,21.92784882,0.01254598,0,54:41.3,,
5.00E-05,0.27949807,0.118302196,0.001766564,0.159429312,21.61400604,0.012541381,0,55:11.8,,
5.00E-05,0.275424212,0.11214219,0.00152029,0.161761731,22.679842,0.01252037,0,55:42.3,,
5.00E-05,0.268755078,0.110863656,0.001669454,0.156221971,22.55454254,0.012523212,0,56:12.9,,
5.00E-05,0.26799947,0.105555214,0.001665903,0.160778344,23.00894737,0.012522491,0,56:43.4,,
5.00E-05,0.265763819,0.114056535,0.001549837,0.150157437,22.78045845,0.012533566,0,57:16.1,,
5.00E-05,0.284617007,0.114161707,0.001425709,0.169029593,22.12070465,0.012506987,0,57:46.8,,
5.00E-05,0.277656496,0.118575282,0.001463004,0.15761821,21.19885254,0.012512445,0,58:17.3,,
5.00E-05,0.263403922,0.103496417,0.001509365,0.158398136,23.67206383,0.012504948,0,58:47.8,,
5.00E-05,0.275316179,0.110303462,0.001502459,0.163510248,23.06822205,0.012520437,0,59:18.2,,
5.00E-05,0.26513359,0.10908217,0.001478047,0.154573366,22.90509033,0.012487935,0,59:48.9,,
5.00E-05,0.273184448,0.111773126,0.001407509,0.160003811,22.60402489,0.012425211,0,00:19.4,,
5.00E-05,0.279674888,0.110780887,0.001410227,0.167483762,23.13002014,0.012431891,0,00:50.1,,
5.00E-05,0.270747513,0.11817725,0.001398494,0.151171774,22.25703239,0.012395682,0,01:20.6,,
5.00E-05,0.279829383,0.117647082,0.001618293,0.16056402,22.22935677,0.012410852,0,01:51.2,,
5.00E-05,0.294609964,0.115185663,0.00150864,0.177915648,22.17893219,0.012407639,0,02:21.7,,
5.00E-05,0.280598402,0.111430928,0.001633103,0.167534381,22.69374657,0.012404828,0,02:52.2,,
5.00E-05,0.268546939,0.108257361,0.001468481,0.158821091,23.10718155,0.012379538,0,03:22.7,,
5.00E-05,0.263019085,0.110400341,0.001365299,0.151253447,22.46289253,0.012358889,0,03:53.3,,
5.00E-05,0.265541822,0.116586216,0.00147677,0.147478834,22.47014236,0.012346161,0,04:23.8,,
5.00E-05,0.262919456,0.111892514,0.001698163,0.149328768,22.56180763,0.012337786,0,04:54.7,,
5.00E-05,0.28256768,0.107223965,0.00137571,0.173967987,22.94165039,0.012359442,0,05:25.2,,
5.00E-05,0.270901501,0.112530589,0.001428525,0.156942397,22.22294807,0.012332121,0,05:55.8,,
5.00E-05,0.282325,0.117059119,0.001441106,0.163824782,22.29447556,0.012306997,0,06:26.4,,
5.00E-05,0.281676114,0.114369862,0.001475668,0.165830582,22.04543877,0.0122978,0,06:57.0,,
5.00E-05,0.279298782,0.11290244,0.001589022,0.164807305,22.37314415,0.012281882,0,07:27.4,,
5.00E-05,0.262946516,0.108330555,0.001475358,0.153140604,23.34711266,0.012306916,0,07:58.1,,
5.00E-05,0.276306391,0.11300341,0.001344039,0.161958948,22.08664131,0.012288872,0,08:28.7,,
5.00E-05,0.27566579,0.109604374,0.001498419,0.164563,23.19561005,0.012292159,0,08:59.3,,
5.00E-05,0.27126056,0.114441574,0.001593613,0.155225381,22.36742401,0.012313718,0,09:29.8,,
5.00E-05,0.28046149,0.112266392,0.001396555,0.166798532,22.50585556,0.012305454,0,10:00.3,,
5.00E-05,0.296351731,0.126825705,0.001645147,0.167880878,20.96070099,0.012284958,0,10:30.9,,
5.00E-05,0.271722794,0.104520813,0.001527043,0.165674955,23.54973793,0.012261151,0,11:01.5,,
5.00E-05,0.265664071,0.106028453,0.001288489,0.15834713,23.01922035,0.012261063,0,11:32.0,,
5.00E-05,0.263537705,0.113581792,0.001392089,0.148563832,22.8475666,0.012227468,0,12:02.7,,
5.00E-05,0.267992318,0.109227628,0.001527133,0.157237574,22.9833107,0.0122112,0,12:33.1,,
5.00E-05,0.274888366,0.114213482,0.001409222,0.159265652,22.65693665,0.01221601,0,13:03.7,,
5.00E-05,0.274579108,0.107740931,0.001395882,0.165442303,22.63216209,0.012222804,0,13:34.3,,
5.00E-05,0.273877561,0.110633664,0.001477318,0.161766574,22.68741226,0.012238871,0,14:04.9,,
5.00E-05,0.272333711,0.114632435,0.001379868,0.156321406,22.42694473,0.012236042,0,14:35.4,,
5.00E-05,0.266986221,0.117039576,0.001527272,0.148419365,22.04629517,0.012213407,0,15:06.0,,
5.00E-05,0.284698755,0.114192151,0.001450148,0.16905646,22.15000534,0.012244324,0,15:36.6,,
5.00E-05,0.262984872,0.110078596,0.001544993,0.151361287,22.73281479,0.012242403,0,16:09.4,,
5.00E-05,0.268762618,0.10621915,0.001504599,0.161038861,22.97115326,0.012248324,0,16:39.9,,
5.00E-05,0.269184351,0.108228326,0.001616483,0.159339532,22.7843132,0.012227129,0,17:10.5,,
5.00E-05,0.269442797,0.109438308,0.001460069,0.158544406,22.70429802,0.012240179,0,17:41.0,,
5.00E-05,0.260700822,0.10611707,0.001685156,0.15289858,23.14551353,0.012224616,0,18:11.5,,
5.00E-05,0.275336742,0.116530664,0.00138396,0.15742211,22.51372147,0.012213884,0,18:42.0,,
5.00E-05,0.261981875,0.105042532,0.001561695,0.155377641,23.69622993,0.012183393,0,19:12.5,,
5.00E-05,0.281495392,0.110331461,0.00145723,0.169706687,23.16505241,0.012157956,0,19:43.1,,
5.00E-05,0.268090874,0.10934376,0.001533381,0.157213733,22.40260887,0.012132117,0,20:13.6,,
5.00E-05,0.272182375,0.111688897,0.001385937,0.159107551,22.71982002,0.012096676,0,20:44.1,,
5.00E-05,0.259024531,0.109453812,0.001352101,0.148218617,23.26819611,0.01208461,0,21:14.7,,
5.00E-05,0.279784381,0.110931888,0.001411858,0.167440638,22.56606293,0.012059231,0,21:45.3,,
5.00E-05,0.273471236,0.11287915,0.001371863,0.159220219,22.25511551,0.012057586,0,22:15.8,,
5.00E-05,0.277548134,0.118630573,0.001432689,0.157484874,21.87989426,0.01206268,0,22:46.4,,
5.00E-05,0.264460772,0.110578775,0.001371961,0.152510032,22.54787827,0.012056551,0,23:17.1,,
5.00E-05,0.279017538,0.106440268,0.0014406,0.171136662,22.99734306,0.012017779,0,23:47.7,,
5.00E-05,0.263509631,0.105384789,0.001462826,0.156662017,22.99852753,0.011996714,0,24:18.3,,
5.00E-05,0.272135347,0.109659657,0.001362831,0.16111286,22.73328972,0.012027978,0,24:48.7,,
5.00E-05,0.281369567,0.111459829,0.001405552,0.168504193,22.91861343,0.012044881,0,25:19.6,,
5.00E-05,0.253910989,0.106012255,0.001471022,0.146427721,23.46647644,0.012045175,0,25:50.1,,
5.00E-05,0.267342448,0.109974846,0.001300369,0.156067237,23.12678337,0.012024411,0,26:20.7,,
5.00E-05,0.292009532,0.114208765,0.001463185,0.176337585,21.86720848,0.011989573,0,26:51.2,,
5.00E-05,0.275285244,0.11333666,0.001463335,0.160485268,22.48577309,0.011961579,0,27:21.9,,
5.00E-05,0.266915977,0.102406122,0.001425302,0.163084537,23.894804,0.011943622,0,27:52.4,,
5.00E-05,0.26963672,0.117970958,0.001484249,0.150181517,21.92681122,0.011940757,0,28:22.9,,
5.00E-05,0.281815976,0.111350425,0.001327124,0.169138417,22.91145134,0.011928095,0,28:53.4,,
5.00E-05,0.270182699,0.109293602,0.001500169,0.15938893,22.8643837,0.011919022,0,29:24.0,,
5.00E-05,0.285976499,0.11568214,0.001455456,0.168838903,21.93186951,0.011920806,0,29:54.5,,
5.00E-05,0.27564913,0.103497073,0.001321691,0.170830369,23.71423721,0.011943365,0,30:25.0,,
5.00E-05,0.276710033,0.103842683,0.001408452,0.171458885,23.37916946,0.011911617,0,30:55.5,,
5.00E-05,0.269551188,0.110246539,0.00141852,0.157886118,22.68849373,0.011874777,0,31:26.0,,
5.00E-05,0.257223576,0.108459294,0.001418699,0.147345588,22.7728653,0.01183234,0,31:56.7,,
5.00E-05,0.260029852,0.110037893,0.001484475,0.148507476,22.33820915,0.011842004,0,32:27.3,,
5.00E-05,0.269170493,0.108812556,0.001450946,0.158906981,22.91291046,0.011824501,0,32:57.8,,
5.00E-05,0.276905119,0.114492513,0.001545749,0.160866857,22.18784332,0.011811912,0,33:28.4,,
5.00E-05,0.268309325,0.108838148,0.00159535,0.157875821,22.51007271,0.011828189,0,33:59.0,,
5.00E-05,0.260747582,0.105878435,0.001339211,0.153529927,22.9659481,0.011820104,0,34:29.6,,
5.00E-05,0.27936548,0.109407723,0.001400998,0.168556765,22.82390785,0.011816463,0,35:02.2,,
5.00E-05,0.28349787,0.117622539,0.001338761,0.164536566,21.32300377,0.011789118,0,35:32.9,,
5.00E-05,0.267594159,0.104178116,0.00149472,0.161921337,23.58920097,0.011808055,0,36:03.5,,
5.00E-05,0.262693673,0.109208174,0.001351854,0.152133644,22.83967972,0.011823666,0,36:34.0,,
5.00E-05,0.27428025,0.107517853,0.001388539,0.165373862,23.38137627,0.011794386,0,37:04.6,,
5.00E-05,0.258318365,0.103027537,0.001387166,0.153903678,23.36358833,0.011766888,0,37:35.2,,
5.00E-05,0.273632288,0.117143825,0.00143629,0.155052185,21.67846298,0.011797439,0,38:05.7,,
5.00E-05,0.282804549,0.115412116,0.001440736,0.165951699,22.17056465,0.01178511,0,38:36.2,,
5.00E-05,0.258081317,0.097595945,0.001346901,0.159138456,23.90024376,0.01176447,0,39:06.7,,
5.00E-05,0.266863614,0.114541315,0.001506767,0.150815532,22.84254837,0.011730999,0,39:37.2,,
5.00E-05,0.257599652,0.104089469,0.001504545,0.152005628,23.33256149,0.011693972,0,40:07.6,,
5.00E-05,0.269254327,0.109528355,0.001371138,0.158354819,22.68860054,0.011674304,0,40:38.2,,
5.00E-05,0.254791498,0.097624719,0.00142141,0.155745372,24.1354351,0.011652453,0,41:08.7,,
5.00E-05,0.279606164,0.113269679,0.001331502,0.165004984,22.32232285,0.011667498,0,41:39.3,,
5.00E-05,0.272157818,0.108873442,0.001350199,0.161934182,22.74788857,0.011690459,0,42:09.9,,
5.00E-05,0.255048573,0.103820607,0.001853681,0.149374291,23.53079796,0.011704097,0,42:40.5,,
5.00E-05,0.289072454,0.113084018,0.001436094,0.174552351,22.33987617,0.011710896,0,43:11.0,,
5.00E-05,0.273587793,0.108521737,0.001407357,0.163658708,22.620718,0.011720768,0,43:41.6,,
5.00E-05,0.264071256,0.103535041,0.00121973,0.15931648,23.52308273,0.011710042,0,44:12.1,,
5.00E-05,0.260475576,0.103062324,0.001355513,0.15605773,23.25695992,0.011726827,0,44:42.6,,
5.00E-05,0.260025412,0.106391005,0.001348901,0.152285501,22.64239883,0.011718286,0,45:22.1,,
,,,,,,,0,45:43.9,0.909031153,14.70617199
5.00E-05,0.264749467,0.103143044,0.001373662,0.160232767,23.60215187,0.01172098,0,46:15.1,,
5.00E-05,0.282521516,0.108014986,0.001660669,0.172845855,23.00181389,0.011691813,0,46:45.6,,
5.00E-05,0.278028369,0.113869965,0.00165547,0.16250293,22.24559975,0.011687939,0,47:16.3,,
5.00E-05,0.280373573,0.113007069,0.001375132,0.165991381,22.80428314,0.011677366,0,47:46.7,,
5.00E-05,0.259873033,0.108308204,0.001370429,0.150194392,23.22662735,0.011707015,0,48:17.4,,
5.00E-05,0.288524657,0.11648418,0.001316926,0.170723557,21.944561,0.011700765,0,48:48.0,,
5.00E-05,0.275687099,0.109863833,0.001356444,0.164466813,23.18313408,0.01167543,0,49:18.5,,
5.00E-05,0.268122822,0.109391846,0.001392063,0.157338902,22.91275787,0.011659472,0,49:49.0,,
5.00E-05,0.273664236,0.106555849,0.001358853,0.16574955,23.04289818,0.011624044,0,50:19.6,,
5.00E-05,0.268256843,0.105292425,0.001371684,0.161592722,23.55404663,0.011615633,0,50:50.2,,
5.00E-05,0.263542324,0.113452807,0.001459472,0.148630053,22.34856033,0.011619052,0,51:20.8,,
5.00E-05,0.27337116,0.113988101,0.001439246,0.15794383,21.98850441,0.011617794,0,51:51.2,,
5.00E-05,0.267567098,0.107772723,0.001328242,0.158466145,23.20378494,0.011604302,0,52:21.7,,
5.00E-05,0.275702715,0.116984501,0.001348345,0.157369867,22.2723732,0.011596242,0,52:52.2,,
5.00E-05,0.299608171,0.123927079,0.001530378,0.174150705,21.57107353,0.011584559,0,53:22.8,,
5.00E-05,0.269440591,0.112164594,0.001379068,0.155896917,22.30328751,0.011572941,0,53:55.5,,
5.00E-05,0.284300327,0.105452664,0.001472014,0.177375659,23.25263786,0.011530271,0,54:26.0,,
5.00E-05,0.265901327,0.101246163,0.001364735,0.163290426,23.59469604,0.011516692,0,54:56.5,,
5.00E-05,0.266908199,0.116235256,0.001349003,0.14932394,22.06850052,0.011528126,0,55:27.1,,
